city,date,ws,hum,dew,pm25,fqi_cum
Changchun,7/28/2020,2.5,83,20,50,50.18748487
Changchun,7/29/2020,1.5,73.1,20,42,44.98614742
Changchun,7/30/2020,3.6,73,19,50,49.74358509
Changchun,7/31/2020,4.6,65,21,93,53.25072622
Changchun,8/1/2020,4.6,69,20,42,51.13707335
Changchun,8/2/2020,3.6,65,20,21,46.74201162
Changchun,8/3/2020,4.6,68,19,53,50.96272089
Changchun,8/4/2020,3.6,73,19,38,49.12630114
Changchun,8/5/2020,3.6,73,18,38,48.63610506
Changchun,8/6/2020,1,78,19,42,44.56354394
Changchun,8/7/2020,0.5,81.1,17,30,42.58346042
Changchun,8/8/2020,2.5,69,18,50,45.70709271
Changchun,8/9/2020,3.6,73,20,53,50.38810215
Changchun,8/10/2020,4,69,20,65,50.93131203
Changchun,8/11/2020,3.6,65,19,74,48.97815299
Changchun,8/12/2020,2.5,68,17,42,44.555374
Changchun,8/13/2020,3.6,82,19,42,51.58206245
Changchun,8/14/2020,5,63.1,17,25,48.24292544
Changchun,8/15/2020,2.5,69,16,21,43.23493101
Changchun,8/16/2020,1.5,61,16,46,40.20612443
Changchun,8/17/2020,2.5,78,19,59,48.91025176
Changchun,8/18/2020,3.6,74,20,61,51.04962479
Changchun,8/19/2020,1.5,88,17,25,46.36607359
Changchun,8/20/2020,1.5,73.8,11,30,40.13209877
Changchun,8/21/2020,1.5,77,11.4,38,41.53969983
Changchun,8/22/2020,1.5,72,12,57,41.56118373
Changchun,8/23/2020,2.5,68,17,80,46.51010651
Changchun,8/24/2020,3.6,88,17,50,52.51319293
Changchun,8/25/2020,2.5,78,18,53,48.1114137
Changchun,8/26/2020,1.5,78,19,61,46.6983176
Changchun,8/27/2020,2.5,88,20.9,42,51.46713871
Changchun,8/28/2020,1.5,83,20,30,46.84386347
Changchun,8/29/2020,1.5,77,15,25,42.63568143
Changchun,8/30/2020,1.5,82,16,42,45.25036311
Changchun,8/31/2020,4.6,73,19,74,53.2929678
Changchun,9/1/2020,3.6,78,19,57,51.35366739
Changchun,9/2/2020,2.5,77,17,65,47.98850157
Changchun,9/3/2020,5.6,88,15,38,55.54514645
Changchun,9/4/2020,7.7,72,13,38,55.42586541
Changchun,9/5/2020,5.6,72,14,53,51.82655531
Changchun,9/6/2020,3.6,77,16,61,49.83884047
Changchun,9/7/2020,3.6,87,16,70,52.80180344
Changchun,9/8/2020,4.6,88,14,21,51.86564996
Changchun,9/9/2020,4.6,87,14,13,51.20412733
Changchun,9/10/2020,3.6,88,15,21,50.04103123
Changchun,9/11/2020,3.6,82,15,42,49.62127814
Changchun,9/12/2020,1.5,87,14,38,45.31420963
Changchun,9/13/2020,0.5,82,13,38,41.25919874
Changchun,9/14/2020,0.5,87,12,63,43.30501089
Changchun,9/15/2020,1.5,77,13,57,43.30137981
Changchun,9/16/2020,4.6,67,12,34,46.30398209
Changchun,9/17/2020,5.6,66,8,21,45.73928831
Changchun,9/18/2020,4.6,76,10,34,47.57358993
Changchun,9/19/2020,1.5,82,10,34,41.897664
Changchun,9/20/2020,1.5,82,9,46,42.02475188
Changchun,9/21/2020,0.5,87,9,50,41.16569838
Changchun,9/22/2020,1.5,87,11,68,45.38683128
Changchun,9/23/2020,0.5,87,11,70,43.17489712
Changchun,9/24/2020,1.5,82,11,78,44.65123457
Changchun,9/25/2020,0.5,82,12,99,43.90686275
Changchun,9/26/2020,0.5,87,10,97,44.07358993
Changchun,9/27/2020,3.6,67,10,70,44.86062697
Changchun,9/28/2020,2.5,76,10,109,46.57050351
Changchun,9/29/2020,1.5,71,4.5,72,38.40631808
Changchun,9/30/2020,0.5,81,3,107,39.65662067
Changsha,4/1/2020,0.5,76,8,91,40.0345558
Changsha,4/2/2020,0.5,93,12,102,46.81118373
Changsha,4/3/2020,2.5,100,12,155,55.91715081
Changsha,4/4/2020,1.5,82,11,157,48.71502058
Changsha,4/5/2020,1.5,72,11,151,45.9063786
Changsha,4/6/2020,1.5,63,10,155,43.37194384
Changsha,4/7/2020,0.5,82,11,152,46.14300412
Changsha,4/8/2020,1,67,11,149,43.39609053
Changsha,4/9/2020,1,72,12,153,45.34204793
Changsha,4/10/2020,0.5,87,14,151,48.81215202
Changsha,4/11/2020,7.7,93,9,63,60.00108932
Changsha,4/12/2020,1.5,66,7,104,40.02789881
Changsha,4/13/2020,0.5,59,7,104,35.963084
Changsha,4/14/2020,1.5,63,10,95,40.28552409
Changsha,4/15/2020,2.5,59,11,87,41.67901235
Changsha,4/16/2020,2.5,64,16,102,46.15159768
Changsha,4/17/2020,2.5,69,18,129,49.77087872
Changsha,4/18/2020,2.5,93,15,114,53.52868555
Changsha,4/19/2020,4.6,77,13,55,50.37442508
Changsha,4/20/2020,4.6,93,14,95,56.92223433
Changsha,4/21/2020,3.6,100,13,72,54.68409586
Changsha,4/22/2020,2,77,12.9,112,47.23898572
Changsha,4/23/2020,1.5,82,12,127,47.66200678
Changsha,4/24/2020,1.5,67,11.6,112,42.94432341
Changsha,4/25/2020,1.5,60,11,114,41.00308642
Changsha,4/26/2020,1.5,68,13,93,42.90323166
Changsha,4/27/2020,1.5,60,13,102,41.36619463
Changsha,4/28/2020,1.5,64,15,109,43.70666909
Changsha,4/29/2020,1.5,57,16,137,43.88719438
Changsha,4/30/2020,2.5,57,16,122,45.43040426
Changsha,5/1/2020,1.5,69,20,124,48.17925442
Changsha,5/2/2020,2.5,69,21,112,50.36698136
Changsha,5/3/2020,2.5,69,22,76,49.00532559
Changsha,5/4/2020,2.5,66,22,97,49.3355725
Changsha,5/5/2020,3.6,94,22,65,57.23577826
Changsha,5/6/2020,2.5,94,21,97,55.84537642
Changsha,5/7/2020,1.5,88,23,93,52.80519245
Changsha,5/8/2020,3.6,94,21,68,56.89990317
Changsha,5/9/2020,2.5,88,19,63,51.61601307
Changsha,5/10/2020,3.6,73,17,74,49.99776083
Changsha,5/11/2020,3.6,60,16,80,46.56620673
Changsha,5/12/2020,2.5,50.1,12,104,40.81869402
Changsha,5/13/2020,1.5,51,15,112,40.61099008
Changsha,5/14/2020,2.5,88,21,153,57.22603486
Changsha,5/15/2020,1.5,100,21,61,53.17870976
Changsha,5/16/2020,1.5,94,22,78,53.04339143
Changsha,5/17/2020,1.5,83,23,99,51.86383442
Changsha,5/18/2020,3.6,66,22,93,51.67610748
Changsha,5/19/2020,2.5,51,15,85,41.536916
Changsha,5/20/2020,1.5,69,19,97,46.30016945
Changsha,5/21/2020,3.6,94,20,107,58.41587993
Changsha,5/22/2020,1.5,78,21,97,49.53056161
Changsha,5/23/2020,0.5,78,20,109,47.34283466
Changsha,5/24/2020,3.6,62,21,109,51.00895667
Changsha,5/25/2020,4.6,88,20,97,58.71629145
Changsha,5/26/2020,2.5,83,19,70,50.72609538
Changsha,5/27/2020,1.5,83,21,95,50.67768095
Changsha,5/28/2020,0.5,73,21,109,46.58303074
Changsha,5/29/2020,2.5,94,21,93,55.63961511
Changsha,5/30/2020,1.5,83,21,59,48.8258291
Changsha,5/31/2020,1.5,94,23,70,53.12206488
Changsha,6/1/2020,1.5,88,23,87,52.49655047
Changsha,6/2/2020,1.5,94,23,82,53.73934883
Changsha,6/3/2020,1.5,100,23,59,54.05622125
Changsha,6/4/2020,2.5,88,24,59,53.86123215
Changsha,6/5/2020,1.5,94,24,50,52.58345437
Changsha,6/6/2020,0.5,79,24,74,47.75320746
Changsha,6/7/2020,2.5,79,24,82,52.79435972
Changsha,6/8/2020,1.5,88,25.6,59,52.33073106
Changsha,6/9/2020,1.5,94,26,61,54.12969015
Changsha,6/10/2020,2.5,94,24,59,55.36123215
Changsha,6/11/2020,2.5,83,25,68,53.56439119
Changsha,6/12/2020,3.6,74,25,59,53.39772452
Changsha,6/13/2020,2.5,70,25,65,50.1600702
Changsha,6/14/2020,2.5,84,26,80,54.92187122
Changsha,6/15/2020,3.6,70,25,53,52.08908255
Changsha,6/16/2020,4.6,66,24,42,52.34785766
Changsha,6/17/2020,4.6,62,23,38,50.65190027
Changsha,6/18/2020,3.6,78,23,53,53.10869039
Changsha,6/19/2020,2.5,88,22.2,50,52.51591624
Changsha,6/20/2020,1.5,83,25,76,51.66109901
Changsha,6/21/2020,1.5,83,25,99,52.84422658
Changsha,6/22/2020,2.5,88,24,72,54.52995643
Changsha,6/23/2020,2.5,88,23,38,52.29078916
Changsha,6/24/2020,1.5,94,24,55,52.84065602
Changsha,6/25/2020,1.5,88,25,61,52.13949407
Changsha,6/26/2020,2.5,83,25,42,52.22694263
Changsha,6/27/2020,3.6,70,25,53,52.08908255
Changsha,6/28/2020,4.6,70,24,46,53.55361898
Changsha,6/29/2020,2.5,78,25,57,51.74854757
Changsha,6/30/2020,1.5,94,25,65,53.84525539
Changsha,7/1/2020,1.5,94,26,57,53.92392883
Changsha,7/2/2020,1.5,94,26,63,54.23257081
Changsha,7/3/2020,1.5,94,25,50,53.07365045
Changsha,7/4/2020,1.5,94,25.4,57,53.62981118
Changsha,7/5/2020,2.5,79,26,55,52.38586299
Changsha,7/6/2020,3.6,78,25,50,53.93476156
Changsha,7/7/2020,2.5,78,26,57,52.23874365
Changsha,7/8/2020,1.5,94,25,42,52.66212781
Changsha,7/9/2020,1.5,100,25,38,53.9563665
Changsha,7/10/2020,1.5,100,26,50,55.06384653
Changsha,7/11/2020,3.6,74,26,61,53.99080126
Changsha,7/12/2020,2.5,83,26,57,53.48874365
Changsha,7/13/2020,2.5,88,25,68,54.81439119
Changsha,7/14/2020,1.5,88,26,80,53.6070564
Changsha,7/15/2020,2.5,83,27,117,57.06535948
Changsha,7/16/2020,1.5,84,26.9,99,54.02559913
Changsha,7/17/2020,3.6,66,25,76,52.27221012
Changsha,7/18/2020,3.6,70,25,57,52.29484386
Changsha,7/19/2020,3.6,94,23,34,56.13132413
Changsha,7/20/2020,1.5,94,23,53,52.24757928
Changsha,7/21/2020,2.5,79,25,72,52.77015251
Changsha,7/22/2020,2.5,66,25,63,49.05718954
Changsha,7/23/2020,2.5,66,25,70,49.41727185
Changsha,7/24/2020,2.5,74,25,85,52.18887679
Changsha,7/25/2020,2.5,83,27,132,57.83696442
Changsha,7/26/2020,2.5,83,26,122,56.83236504
Changsha,7/27/2020,1.5,94,25,38,52.4563665
Changsha,7/28/2020,1.5,88,26,57,52.42392883
Changsha,7/29/2020,1.5,74,25,61,48.63949407
Changsha,7/30/2020,1.5,79,26,65,50.58545146
Changsha,7/31/2020,1.5,74,26,70,49.59265311
Changsha,8/1/2020,1.5,63,25,57,45.68373275
Changsha,8/2/2020,2.5,62,24,34,46.07522392
Changsha,8/3/2020,1.5,66,25,55,46.33085209
Changsha,8/4/2020,1.5,70,26,76,48.90129509
Changsha,8/5/2020,2.5,66,26,63,49.54738562
Changsha,8/6/2020,3.6,66,24,30,49.4157589
Changsha,8/7/2020,3.6,66,24,34,49.62152021
Changsha,8/8/2020,2.5,66,24,50,47.89826918
Changsha,8/9/2020,2.5,70,25,57,49.74854757
Changsha,8/10/2020,2.5,94,26,53,56.03298233
Changsha,8/11/2020,1.5,94,26,55,53.82104817
Changsha,8/12/2020,2.5,79,26,55,52.38586299
Changsha,8/13/2020,4.6,66,25,34,52.42653111
Changsha,8/14/2020,3.6,66,24,42,50.03304285
Changsha,8/15/2020,2.5,62,23,42,45.99655047
Changsha,8/16/2020,2.5,66,25,57,48.74854757
Changsha,8/17/2020,1.5,66,24,55,45.84065602
Changsha,8/18/2020,1.5,74,24,70,48.61226095
Changsha,8/19/2020,2.5,74,24,53,50.05259017
Changsha,8/20/2020,1.5,66,24,46,45.37769305
Changsha,8/21/2020,2.5,78,25,63,52.05718954
Changsha,8/22/2020,2.5,83,24,55,52.40547083
Changsha,8/23/2020,1.5,74,26,85,50.36425805
Changsha,8/24/2020,2.5,70,25,89,51.3946381
Changsha,8/25/2020,3.6,79,25,50,54.18476156
Changsha,8/26/2020,2.5,74,23,59,49.87103607
Changsha,8/27/2020,1.5,74,22,72,47.73474946
Changsha,8/28/2020,2.5,62,23,95,48.72288792
Changsha,8/29/2020,2.5,62,23,91,48.5171266
Changsha,8/30/2020,1.5,70,23,99,48.61383442
Changsha,8/31/2020,3.6,59,23,109,51.23934883
Changsha,9/1/2020,3.6,62,22,122,52.16787703
Changsha,9/2/2020,3.6,65,22,93,51.42610748
Changsha,9/3/2020,1.5,61,21,93,45.07480029
Changsha,9/4/2020,1.5,88,21,93,51.82480029
Changsha,9/5/2020,1.5,78,22,87,49.50635439
Changsha,9/6/2020,1.5,88,23,91,52.70231179
Changsha,9/7/2020,1.5,88,22,80,51.64627209
Changsha,9/8/2020,0.5,78,23,104,48.55622125
Changsha,9/9/2020,1.5,74,24,102,50.25835149
Changsha,9/10/2020,1.5,94,24,78,54.02378359
Changsha,9/11/2020,3.6,78,22,59,52.92713629
Changsha,9/12/2020,1.5,88,21,76,50.95031469
Changsha,9/13/2020,2.5,78,21,89,51.43385379
Changsha,9/14/2020,2.5,88,20,80,52.98069475
Changsha,9/15/2020,2.5,94,21,87,55.33097313
Changsha,9/16/2020,2.5,94,22,50,53.91787703
Changsha,9/17/2020,4.6,93,19,25,55.77239167
Changsha,9/18/2020,2.5,93,18,53,51.8614137
Changsha,9/19/2020,1.5,78,19,63,46.80119826
Changsha,9/20/2020,2.5,88,19,63,51.61601307
Changsha,9/21/2020,2,94,21,50,52.27027354
Changsha,9/22/2020,3.6,100,19,21,55.00181554
Changsha,9/23/2020,3.6,100,19,50,56.49358509
Changsha,9/24/2020,1.5,94,19,95,52.44728879
Changsha,9/25/2020,2,94,19,87,53.19317357
Changsha,9/26/2020,1.5,100,19,61,52.1983176
Changsha,9/27/2020,1.5,100,19,85,53.4328855
Changsha,9/28/2020,1.5,94,21,97,53.53056161
Changsha,9/29/2020,2.5,100,20,76,55.77493343
Changsha,9/30/2020,2.5,88,21,80,53.47089083
Changzhou,4/1/2020,1.5,81.3,9,109,45.09049262
Changzhou,4/2/2020,3,58,5,72,38.87363834
Changzhou,4/3/2020,1.5,66,6,127,40.72083031
Changzhou,4/4/2020,1.5,71,7,156,43.95279593
Changzhou,4/5/2020,2.5,58.9,4,53,36.4736686
Changzhou,4/6/2020,2.5,67,6,95,41.63955459
Changzhou,4/7/2020,0.5,58,4,107,34.39681675
Changzhou,4/8/2020,1.5,51.1,4,112,35.24383321
Changzhou,4/9/2020,2.5,55,7,107,39.74703462
Changzhou,4/10/2020,4.6,76,11,95,51.20164609
Changzhou,4/11/2020,2.5,94.7,8,72,48.36181917
Changzhou,4/12/2020,3.6,45,2,102,37.08514887
Changzhou,4/13/2020,1.5,45.1,1,124,32.89052893
Changzhou,4/14/2020,1,55,6.2,159,38.55755265
Changzhou,4/15/2020,2,51.1,8,91,37.28177802
Changzhou,4/16/2020,1.5,55,11,119,40.01028807
Changzhou,4/17/2020,1.5,68,13,153,45.98965142
Changzhou,4/18/2020,4.6,67,10,124,49.95321956
Changzhou,4/19/2020,2,93,12,82,49.25459937
Changzhou,4/20/2020,1.5,88,12,114,48.4932825
Changzhou,4/21/2020,2.5,69.3,7.5,65,41.40663883
Changzhou,4/22/2020,1.5,63,8,93,39.20225127
Changzhou,4/23/2020,1,71,6,80,38.39572743
Changzhou,4/24/2020,1.5,44,5,112,33.95902929
Changzhou,4/25/2020,3.6,46,8,82,39.24751876
Changzhou,4/26/2020,2,58,10,107,40.81021544
Changzhou,4/27/2020,3,72,9,78,44.64306463
Changzhou,4/28/2020,2.5,55.9,6,87,38.45303195
Changzhou,4/29/2020,1.5,62,10,89,39.72688211
Changzhou,4/30/2020,1.5,57,15,112,42.11099008
Changzhou,5/1/2020,1.5,82.2,18.3,129,50.90312273
Changzhou,5/2/2020,2,78,20,119,51.32946018
Changzhou,5/3/2020,2.5,65,20,112,48.87678528
Changzhou,5/4/2020,3,69,21,147,53.32480029
Changzhou,5/5/2020,3.6,93,17,97,56.1808884
Changzhou,5/6/2020,3,78.2,15,97,50.11160736
Changzhou,5/7/2020,5.6,82,18.3,80,57.82328734
Changzhou,5/8/2020,2.5,88,21,74,53.16224885
Changzhou,5/9/2020,2.5,77,15,82,47.88259501
Changzhou,5/10/2020,1.5,74.9,14,119,46.4558763
Changzhou,5/11/2020,1.5,51.1,14.5,124,41.00817599
Changzhou,5/12/2020,2,40.1,8.8,55,33.07208303
Changzhou,5/13/2020,3.6,36,10,76,37.41926894
Changzhou,5/14/2020,2.5,73,18,89,48.71326555
Changzhou,5/15/2020,1,95.8,20.9,93,52.56837328
Changzhou,5/16/2020,1,94,20.7,104,52.58617768
Changzhou,5/17/2020,1.5,75.9,21,89,48.59403897
Changzhou,5/18/2020,3,49,10,78,39.38326071
Changzhou,5/19/2020,1.5,45,9.9,72,34.55337691
Changzhou,5/20/2020,1.5,38.1,10,109,34.7806887
Changzhou,5/21/2020,3.6,54,16,87,45.42628903
Changzhou,5/22/2020,2.5,69,18,63,46.37581699
Changzhou,5/23/2020,2,65,18,78,44.99001452
Changzhou,5/24/2020,2.5,49.2,17,93,42.47883079
Changzhou,5/25/2020,1.5,60,14,142,43.91400387
Changzhou,5/26/2020,1.5,83,18,117,50.33877996
Changzhou,5/27/2020,2,65,18,102,46.22458243
Changzhou,5/28/2020,1.5,61,18.5,122,45.34107964
Changzhou,5/29/2020,2,78,18,151,51.99515856
Changzhou,5/30/2020,2.5,90,19,68,52.37321472
Changzhou,5/31/2020,1.5,87.1,19.7,107,51.68271
Changzhou,6/1/2020,2.5,64,20,109,48.47246429
Changzhou,6/2/2020,2,64.8,21,78,46.41060276
Changzhou,6/3/2020,2,70.1,22.1,74,48.06905713
Changzhou,6/4/2020,2,69,21.5,68,47.19129751
Changzhou,6/5/2020,1.5,88,21,53,49.76718712
Changzhou,6/6/2020,2.5,65,19.8,65,46.36105059
Changzhou,6/7/2020,4.6,63.2,19,68,50.53432583
Changzhou,6/8/2020,4.6,73,20.8,95,55.25556766
Changzhou,6/9/2020,3.6,73,22,70,52.24297991
Changzhou,6/10/2020,1.5,94,25,72,54.20533769
Changzhou,6/11/2020,1,88,25,132,54.63435004
Changzhou,6/12/2020,1.5,98.2,25,65,54.89525539
Changzhou,6/13/2020,1,98.2,25,55,53.22344469
Changzhou,6/14/2020,1,100,26,57,54.26652142
Changzhou,6/15/2020,1.5,100,25,59,55.03661341
Changzhou,6/16/2020,3.6,100,21,78,58.91430646
Changzhou,6/17/2020,1.5,83,25,89,52.32982329
Changzhou,6/18/2020,2,100,21,50,53.77027354
Changzhou,6/19/2020,1.5,73,20,61,45.93851368
Changzhou,6/20/2020,2,83,20,80,50.57328734
Changzhou,6/21/2020,3.6,100,21,55,57.73117889
Changzhou,6/22/2020,3.6,94,22,55,56.72137497
Changzhou,6/23/2020,1.5,100,24,80,55.62666425
Changzhou,6/24/2020,2,86.1,23,61,51.84150932
Changzhou,6/25/2020,1,86,23,117,52.38235294
Changzhou,6/26/2020,1.5,78.2,24,74,49.86802227
Changzhou,6/27/2020,1.5,100,26,55,55.32104817
Changzhou,6/28/2020,2.5,100,25,53,57.04278625
Changzhou,6/29/2020,3.6,90.1,23,46,55.77360809
Changzhou,6/30/2020,1.5,78,21,78,48.55319535
Changzhou,7/1/2020,2.5,73,23,76,50.49552167
Changzhou,7/2/2020,2.5,94,23.6,63,55.37091503
Changzhou,7/3/2020,2,88,23,50,51.7506657
Changzhou,7/4/2020,1.5,83,22,65,49.62466715
Changzhou,7/5/2020,1.5,100,24,55,54.34065602
Changzhou,7/6/2020,1.5,100,25,34,53.75060518
Changzhou,7/7/2020,1.5,92.1,25.8,65,53.76241225
Changzhou,7/8/2020,3,94,25,127,60.50677802
Changzhou,7/9/2020,3,94,23.7,74,57.14318567
Changzhou,7/10/2020,2.5,78,23,80,51.95128298
Changzhou,7/11/2020,2.5,100,25,74,58.12303316
Changzhou,7/12/2020,2.5,79,25,63,52.30718954
Changzhou,7/13/2020,1.5,98.2,23,50,53.14325829
Changzhou,7/14/2020,0.5,95.9,22,70,50.79205398
Changzhou,7/15/2020,2.5,100,21,50,54.92768095
Changzhou,7/16/2020,2.5,94,21.4,68,54.54968531
Changzhou,7/17/2020,2.5,100,22,72,56.54956427
Changzhou,7/18/2020,1.5,100,25,107,57.50574921
Changzhou,7/19/2020,1.5,100,24,72,55.21514161
Changzhou,7/20/2020,1.5,100,22,80,54.64627209
Changzhou,7/21/2020,1,94,23,76,52.27329944
Changzhou,7/22/2020,2,79,25,109,53.51603728
Changzhou,7/23/2020,2.5,75,23.5,55,50.16037279
Changzhou,7/24/2020,1.5,100,22.4,76,54.6365892
Changzhou,7/25/2020,1.5,88,22,122,53.80676592
Changzhou,7/26/2020,2,94.8,23,80,54.99387557
Changzhou,7/27/2020,1,100,24.6,91,55.32921811
Changzhou,7/28/2020,1,100,25,76,54.7536916
Changzhou,7/29/2020,1.5,94,26.5,124,57.61552893
Changzhou,7/30/2020,1.5,94,26,55,53.82104817
Changzhou,7/31/2020,1.5,74,26,50,48.56384653
Changzhou,8/1/2020,1.5,78.8,26.6,57,50.41804648
Changzhou,8/2/2020,1.5,83.1,27,63,51.99776688
Changzhou,8/3/2020,2.5,69,25.2,59,49.69946744
Changzhou,8/4/2020,3.6,77.8,25,42,53.47323893
Changzhou,8/5/2020,2,77.9,26.4,76,52.22978092
Changzhou,8/6/2020,2,70,25,50,48.23105786
Changzhou,8/7/2020,2.5,68.8,25,55,49.34566691
Changzhou,8/8/2020,1.5,94,27,65,54.82564754
Changzhou,8/9/2020,1.5,88,27,63,53.22276688
Changzhou,8/10/2020,1.5,94,26,55,53.82104817
Changzhou,8/11/2020,1.5,83,26,80,52.3570564
Changzhou,8/12/2020,2.5,70,24,25,47.61226095
Changzhou,8/13/2020,3,62,24,50,48.05567659
Changzhou,8/14/2020,2.5,66,24,55,48.15547083
Changzhou,8/15/2020,1,68.8,25,82,47.26233358
Changzhou,8/16/2020,1.5,66,25,85,47.87406197
Changzhou,8/17/2020,1.5,59,24,97,46.25114984
Changzhou,8/18/2020,2.5,62,25,104,50.16624304
Changzhou,8/19/2020,1.5,62,25.1,85,46.92308158
Changzhou,8/20/2020,1.5,74,25,109,51.10862987
Changzhou,8/21/2020,2,79,25,93,52.69299201
Changzhou,8/22/2020,2.5,74,25,91,52.49751876
Changzhou,8/23/2020,1.5,70,25.1,80,48.66587993
Changzhou,8/24/2020,1.5,72.1,24,74,48.34302227
Changzhou,8/25/2020,2,70,25.2,63,48.99782135
Changzhou,8/26/2020,2.5,78,23.2,63,51.1748366
Changzhou,8/27/2020,1.5,74,22.4,38,46.18185669
Changzhou,8/28/2020,1.5,83,23.4,87,51.4426289
Changzhou,8/29/2020,1.5,94,23,63,52.76198257
Changzhou,8/30/2020,0.5,79,24.5,76,48.10118615
Changzhou,8/31/2020,1.5,83,25.4,53,50.67404987
Changzhou,9/1/2020,1.5,100,25,65,55.34525539
Changzhou,9/2/2020,1.5,90.9,23,72,52.44994553
Changzhou,9/3/2020,1.5,69,19,82,45.52856451
Changzhou,9/4/2020,1.5,62,19,97,44.55016945
Changzhou,9/5/2020,1.5,59.9,19,85,43.4078855
Changzhou,9/6/2020,1.5,62.1,18,87,43.57057008
Changzhou,9/7/2020,1.5,64,19.6,99,45.44716776
Changzhou,9/8/2020,0.5,73,20,117,46.5043573
Changzhou,9/9/2020,1,66,21,107,45.88755749
Changzhou,9/10/2020,1,94,23,127,54.89675623
Changzhou,9/11/2020,1.5,83,20.6,68,49.09271363
Changzhou,9/12/2020,1.5,73,20,57,45.73275236
Changzhou,9/13/2020,1.5,88,21,61,50.17870976
Changzhou,9/14/2020,1.5,90.2,21.1,76,51.5493343
Changzhou,9/15/2020,1.5,100,21.8,59,53.46798596
Changzhou,9/16/2020,1,91.9,22,72,51.05234205
Changzhou,9/17/2020,1.5,100,20,68,53.04859598
Changzhou,9/18/2020,1.5,93,17,61,49.46792544
Changzhou,9/19/2020,1.5,93,17,124,52.70866618
Changzhou,9/20/2020,1.5,77,17,112,48.09138223
Changzhou,9/21/2020,1.5,77,18,91,47.5013314
Changzhou,9/22/2020,1,92.9,19,153,53.99842048
Changzhou,9/23/2020,1.5,91,19,72,50.51416122
Changzhou,9/24/2020,1,91,18,72,48.86655773
Changzhou,9/25/2020,1,88,17.3,68,47.56765916
Changzhou,9/26/2020,2,77,17,65,46.83109417
Changzhou,9/27/2020,2,73,16.2,61,45.23317599
Changzhou,9/28/2020,2,69,18,80,46.09289518
Changzhou,9/29/2020,1.5,77.9,18,59,46.08024086
Changzhou,9/30/2020,2,74.2,17.1,91,47.51756233
Chengdu,4/1/2020,0.5,67,10,80,38.19910433
Chengdu,4/2/2020,2.5,82,12,82,47.66200678
Chengdu,4/3/2020,4.6,93,10,30,51.61782861
Chengdu,4/4/2020,1.5,71,6,59,38.47288792
Chengdu,4/5/2020,1.5,62,8,93,38.95225127
Chengdu,4/6/2020,0.5,71,9,117,40.61220044
Chengdu,4/7/2020,0.5,67,9,155,41.56693295
Chengdu,4/8/2020,1.5,52,8,102,36.91521423
Chengdu,4/9/2020,2.5,52,10,112,40.7248245
Chengdu,4/10/2020,1.5,52,10,89,37.22688211
Chengdu,4/11/2020,1.5,59,9,87,38.38380537
Chengdu,4/12/2020,2.5,48,8,122,39.25883563
Chengdu,4/13/2020,1.5,93,13,95,49.25611232
Chengdu,4/14/2020,1.5,77,12,107,45.38320019
Chengdu,4/15/2020,0.5,64,12,154,42.23608085
Chengdu,4/16/2020,0.5,64,13,160,43.03491891
Chengdu,4/17/2020,2.5,38,8,82,34.70122246
Chengdu,4/18/2020,2.5,53,10,63,38.45424837
Chengdu,4/19/2020,1.5,82,15,70,46.20049625
Chengdu,4/20/2020,1.5,88,15,85,48.47210119
Chengdu,4/21/2020,3.6,52,8,55,39.35862987
Chengdu,4/22/2020,2.5,58,5,59,37.04750666
Chengdu,4/23/2020,1.5,58,5,65,35.04133382
Chengdu,4/24/2020,1.5,48,7,93,34.96205519
Chengdu,4/25/2020,1.5,52,8,95,36.55513193
Chengdu,4/26/2020,0.5,42,8,112,32.61480271
Chengdu,4/27/2020,0.5,31,6,104,28.47288792
Chengdu,4/28/2020,0.5,27,5,114,27.49709513
Chengdu,4/29/2020,1.5,40,8,144,36.07570806
Chengdu,4/30/2020,1.5,44,12,99,36.72167756
Chengdu,5/1/2020,1.5,44,14,149,40.27408618
Chengdu,5/2/2020,1.5,34,11,124,35.01748971
Chengdu,5/3/2020,1.5,35,12,134,36.27208908
Chengdu,5/4/2020,1.5,33,13,132,36.1594045
Chengdu,5/5/2020,1.5,57,17,132,44.12018882
Chengdu,5/6/2020,1.5,54,16,139,43.24007504
Chengdu,5/7/2020,4.6,78,21,61,54.85463568
Chengdu,5/8/2020,1.5,57,16,46,39.20612443
Chengdu,5/9/2020,2.5,44,10,59,35.99848705
Chengdu,5/10/2020,1.5,36,9,55,30.98771484
Chengdu,5/11/2020,2.5,36,11,114,37.31790123
Chengdu,5/12/2020,0.5,60,13,124,40.18306705
Chengdu,5/13/2020,1.5,53,12,151,41.64657468
Chengdu,5/14/2020,1.5,53,15,147,42.9114016
Chengdu,5/15/2020,1.5,48,15,151,41.86716291
Chengdu,5/16/2020,2.5,50,15,147,44.47621641
Chengdu,5/17/2020,2.5,30,7,53,30.71925684
Chengdu,5/18/2020,1.5,23,9,93,29.69244735
Chengdu,5/19/2020,2.5,30,12,104,35.79369402
Chengdu,5/20/2020,2.5,61,18,107,46.63919148
Chengdu,5/21/2020,1.5,94,21,93,53.32480029
Chengdu,5/22/2020,1.5,50,16,76,38.9993343
Chengdu,5/23/2020,0.5,42,16,117,36.79357298
Chengdu,5/24/2020,3.6,88,18,46,52.79762769
Chengdu,5/25/2020,1.5,73,15,55,43.17889131
Chengdu,5/26/2020,1.5,68,17,89,44.65825466
